epoch,step,train_loss,val_loss
0,1,0.02598169818520546,
1,3,0.002502130577340722,
2,5,0.007202220149338245,
3,7,0.005169272888451815,
4,9,0.0015542622422799468,
5,11,0.002047476824373007,
6,13,0.002184636890888214,
7,15,0.0020117766689509153,
8,17,0.0021080439910292625,
9,19,,0.0019236007938161492
9,19,0.001705999718979001,
10,21,0.0019553431775420904,
11,23,0.001499778125435114,
12,25,0.0011492501944303513,
13,27,0.0011790498392656446,
14,29,0.001311399508267641,
15,31,0.0016272490611299872,
16,33,0.0015037035336717963,
17,35,0.001237719552591443,
18,37,0.0014550037449225783,
19,39,,0.0012726880377158523
19,39,0.0011857402278110385,
20,41,0.0013978464994579554,
21,43,0.0013846791116520762,
22,45,0.0013580383965745568,
23,47,0.0011390852741897106,
24,49,0.0015013385564088821,
25,51,0.001312733511440456,
26,53,0.001656292355619371,
27,55,0.00113045668695122,
28,57,0.0016242846613749862,
29,59,,0.0012302567483857274
29,59,0.0014142575673758984,
30,61,0.0013862818013876677,
31,63,0.0013293144293129444,
32,65,0.0009714350453577936,
33,67,0.0014058175729587674,
34,69,0.001293756766244769,
35,71,0.0017445679986849427,
36,73,0.0009074337431229651,
37,75,0.00084160320693627,
38,77,0.0007659042603336275,
39,79,,0.0009282641112804413
39,79,0.0010602492839097977,
40,81,0.0010284361196681857,
41,83,0.0007041007047519088,
42,85,0.0004988957662135363,
43,87,0.0005272062262520194,
44,89,0.0002490459301043302,
45,91,0.00015977188013494015,
46,93,0.00012104339111829177,
47,95,0.00021795551583636552,
48,97,0.00022929062834009528,
49,99,,0.0005017177318222821
49,99,0.0002199718146584928,
50,101,0.00015667444677092135,
51,103,7.019338227109984e-05,
52,105,7.850757538108155e-05,
53,107,9.111319377552718e-05,
54,109,8.097970567177981e-05,
55,111,5.600599979516119e-05,
56,113,8.775150490691885e-05,
57,115,5.029706153436564e-05,
58,117,3.072307663387619e-05,
59,119,,0.0007844687788747251
59,119,0.00023642275482416153,
60,121,8.483982674079016e-05,
61,123,0.00030516015249304473,
62,125,4.120914309169166e-05,
63,127,0.00032106402795761824,
64,129,0.00028982406365685165,
65,131,6.351029878715053e-05,
66,133,6.82899117236957e-05,
67,135,5.764869638369419e-05,
68,137,5.571966539719142e-05,
69,139,,0.0005905928555876017
69,139,4.13321286032442e-05,
70,141,0.00026722828624770045,
71,143,2.98817267321283e-05,
72,145,2.831336678355001e-05,
73,147,0.0002822518872562796,
74,149,0.00025880502653308213,
75,151,0.00029675790574401617,
76,153,2.290578959218692e-05,
77,155,5.5508906370960176e-05,
78,157,0.00030689043342135847,
79,159,,0.000498380686622113
79,159,4.9153280997416005e-05,
80,161,0.00025273917708545923,
81,163,1.780223465175368e-05,
82,165,0.00028484180802479386,
83,167,3.1640156521461904e-05,
84,169,2.5630672098486684e-05,
85,171,3.2344287319574505e-05,
86,173,0.00026149270706810057,
87,175,3.753778582904488e-05,
88,177,3.824184386758134e-05,
89,179,,0.000645576452370733
89,179,3.274611663073301e-05,
90,181,3.099703462794423e-05,
91,183,3.352751809870824e-05,
92,185,3.096868022112176e-05,
93,187,2.1172772903810255e-05,
94,189,3.808247856795788e-05,
95,191,4.2013201891677454e-05,
96,193,0.0002622895990498364,
97,195,0.00025689462199807167,
98,197,2.542057518439833e-05,
99,199,,0.0006351826013997197
99,199,0.0002659889287315309,
100,201,0.00027511577354744077,
101,203,2.0657191271311603e-05,
102,205,3.142048080917448e-05,
103,207,5.765573587268591e-05,
104,209,2.7224903533351608e-05,
105,211,5.527357279788703e-05,
106,213,5.660306851495989e-05,
107,215,4.357589205028489e-05,
108,217,0.0002605920017231256,
109,219,,0.0006441213772632182
109,219,2.5818826543400064e-05,
110,221,2.8981447030673735e-05,
111,223,7.530621223850176e-05,
112,225,0.0002857926592696458,
113,227,3.8767175283282995e-05,
114,229,0.00028161247610114515,
115,231,4.746089325635694e-05,
116,233,3.950125756091438e-05,
117,235,2.7551384846447036e-05,
118,237,0.0002568634517956525,
119,239,,0.0006698134238831699
119,239,4.928705675411038e-05,
120,241,0.00026010003057308495,
121,243,2.4944962206063792e-05,
122,245,2.3142876671045087e-05,
123,247,2.473893437127117e-05,
124,249,3.731328251888044e-05,
125,251,3.372425271663815e-05,
126,253,4.5735505409538746e-05,
127,255,3.561189805623144e-05,
128,257,4.052177973790094e-05,
129,259,,0.0006286769639700651
129,259,2.4546643544454128e-05,
130,261,3.48945141013246e-05,
131,263,4.063198502990417e-05,
132,265,5.174550096853636e-05,
133,267,4.248067125445232e-05,
134,269,4.410244582686573e-05,
135,271,3.609498526202515e-05,
136,273,0.00026566078304313123,
137,275,0.00024471530923619866,
138,277,2.783170566544868e-05,
139,279,,0.0005561982397921383
139,279,4.673246439779177e-05,
140,281,0.0002877154911402613,
141,283,0.0002646245702635497,
142,285,3.57598764821887e-05,
143,287,0.0002717846946325153,
144,289,4.6721077524125576e-05,
145,291,0.00027630713884718716,
146,293,0.0002788168494589627,
