epoch,step,train_loss,val_loss
0,11,0.0020200901199132204,
1,23,0.0014038914814591408,
2,35,0.0011882400140166283,
3,47,0.0011581830913200974,
4,59,0.0009874814422801137,
5,71,0.0009367619059048593,
6,83,0.000604851171374321,
7,95,0.0005459489184431732,
8,107,0.00037668144796043634,
9,119,,0.00028358676354400814
9,119,0.0004334003897383809,
10,131,0.00037540553603321314,
11,143,0.0004395567812025547,
12,155,0.000475797220133245,
13,167,0.00015709041326772422,
14,179,0.00025754570378921926,
15,191,0.0003393709775991738,
16,203,0.00014716248551849276,
17,215,0.0001453093864256516,
18,227,0.00011744489893317223,
19,239,,0.00011182721937075257
19,239,0.0001374376442981884,
20,251,0.000189506245078519,
21,263,0.00025854218984022737,
22,275,0.00015338633966166526,
23,287,0.0002376049815211445,
24,299,0.0002456745714880526,
25,311,0.00010463217768119648,
26,323,0.0002219408779637888,
27,335,8.444168634014204e-05,
28,347,0.0003082072944380343,
29,359,,7.857857417548075e-05
29,359,9.870777284959331e-05,
30,371,9.018710989039391e-05,
31,383,0.0001970408484339714,
32,395,0.00016293922089971602,
33,407,9.674212196841836e-05,
34,419,0.00011861251550726593,
35,431,0.00020691793179139495,
36,443,0.00022780905419494957,
37,455,6.302477413555607e-05,
38,467,7.005087536526844e-05,
39,479,,7.249635382322595e-05
39,479,8.477785013383254e-05,
40,491,7.555800402769819e-05,
41,503,6.120840407675132e-05,
42,515,6.919531733728945e-05,
43,527,0.00024147950171027333,
44,539,0.00016173365293070674,
45,551,0.00019392189278732985,
46,563,7.118235225789249e-05,
47,575,6.88887812430039e-05,
48,587,0.00018614788132254034,
49,599,,6.817756366217509e-05
49,599,8.786600665189326e-05,
50,611,0.00020860414952039719,
51,623,0.00012565638462547213,
52,635,0.00021067947091069072,
53,647,7.88649485912174e-05,
54,659,0.0002008192241191864,
55,671,6.197389302542433e-05,
56,683,0.00011707971134455875,
57,695,7.501466461690143e-05,
58,707,0.00011989445920335129,
59,719,,6.712815957143903e-05
59,719,6.644785753451288e-05,
60,731,0.00015625801461283118,
61,743,0.00022404578339774162,
62,755,7.954308966873214e-05,
63,767,0.0002144283353118226,
64,779,0.00021156172442715615,
65,791,6.245444092201069e-05,
66,803,6.144984217826277e-05,
67,815,5.616104681394063e-05,
68,827,0.00021667772671207786,
69,839,,6.525072240037844e-05
69,839,7.373410335276276e-05,
70,851,7.098323112586513e-05,
71,863,5.918803799431771e-05,
72,875,5.91790048929397e-05,
73,887,7.871904381318018e-05,
74,899,0.00020083811250515282,
75,911,0.0001622101553948596,
76,923,0.00024860238772816956,
77,935,6.197269249241799e-05,
78,947,5.7350771385245025e-05,
79,959,,7.034660666249692e-05
79,959,5.9397545555839315e-05,
80,971,6.781740376027301e-05,
81,983,0.00023228982172440737,
82,995,8.080019324552268e-05,
83,1007,9.374537330586463e-05,
84,1019,5.558236443903297e-05,
85,1031,6.146520900074393e-05,
86,1043,8.522083226125687e-05,
87,1055,5.324864832800813e-05,
88,1067,4.956387056154199e-05,
89,1079,,6.191172724356875e-05
89,1079,0.0002957648248411715,
90,1091,0.00019772190717048943,
91,1103,0.00010066813410958275,
92,1115,4.706952677224763e-05,
93,1127,0.00012277673522476107,
94,1139,0.00017720184405334294,
95,1151,0.0001497603370808065,
96,1163,0.00032812287099659443,
97,1175,0.00011323809303576127,
98,1187,5.5183209042297676e-05,
99,1199,,5.972945655230433e-05
99,1199,9.351268818136305e-05,
100,1211,7.12444307282567e-05,
101,1223,0.00021035558893345296,
102,1235,4.827923112316057e-05,
103,1247,0.00014126310998108238,
104,1259,9.537312143947929e-05,
105,1271,0.00010706860484788194,
106,1283,8.725438237888739e-05,
107,1295,8.168590284185484e-05,
108,1307,0.0002885973663069308,
109,1319,,7.97324682935141e-05
109,1319,0.0002336134493816644,
110,1331,9.444397437619045e-05,
111,1343,0.00015585270011797547,
112,1355,7.720570283709094e-05,
113,1367,0.00012039999273838475,
114,1379,5.423464244813658e-05,
115,1391,5.7523157011019066e-05,
116,1403,4.930133945890702e-05,
117,1415,0.00012920453445985913,
118,1427,0.0001997961662709713,
119,1439,,7.133260078262538e-05
119,1439,0.00024041543656494468,
120,1451,0.00021120042947586626,
121,1463,0.00010936960461549461,
122,1475,0.00019998800416942686,
123,1487,0.00017529515025671571,
124,1499,0.0001667501055635512,
125,1511,0.00010898709297180176,
126,1523,0.00013934721937403083,
127,1535,0.00010243585711577907,
128,1547,0.00020499993115663528,
129,1559,,6.529512029374018e-05
129,1559,0.00020263215992599726,
130,1571,5.966782191535458e-05,
131,1583,7.156237552408129e-05,
132,1595,0.00020747446978930384,
133,1607,0.00013925411622039974,
134,1619,8.83893808349967e-05,
135,1631,5.771027645096183e-05,
136,1643,0.00010945217945845798,
137,1655,0.00013910904817748815,
138,1667,6.06375360803213e-05,
