epoch,step,train_loss,val_loss
0,1,0.005186063703149557,
1,3,0.0019007176160812378,
2,5,0.0019115970935672522,
3,7,0.0025161218363791704,
4,9,0.0025667217560112476,
5,11,0.0017872446915134788,
6,13,0.001604496850632131,
7,15,0.0014232202665880322,
8,17,0.0015447285259142518,
9,19,,0.005532287992537022
9,19,0.0018433410441502929,
10,21,0.0016577505739405751,
11,23,0.0015234115999192,
12,25,0.0012106351787224412,
13,27,0.0016758281271904707,
14,29,0.0013676697853952646,
15,31,0.0013677121605724096,
16,33,0.0013593051116913557,
17,35,0.0014425867702811956,
18,37,0.0014310729457065463,
19,39,,0.00441311951726675
19,39,0.0014963933499529958,
20,41,0.0015438219998031855,
21,43,0.0013505438109859824,
22,45,0.0013049972476437688,
23,47,0.001393763581290841,
24,49,0.0014212783426046371,
25,51,0.001430321135558188,
26,53,0.0012462363811209798,
27,55,0.0014917615335434675,
28,57,0.001359657384455204,
29,59,,0.0038363304920494556
29,59,0.001239050761796534,
30,61,0.0015090361703187227,
31,63,0.0015443949960172176,
32,65,0.0012058006832376122,
33,67,0.0016390896635130048,
34,69,0.0013833860866725445,
35,71,0.0013188417069613934,
36,73,0.0012493799440562725,
37,75,0.0012815784430131316,
38,77,0.0012534402776509523,
39,79,,0.003650815924629569
39,79,0.0011613237438723445,
40,81,0.0012942899484187365,
41,83,0.0012661820510402322,
42,85,0.0012615270679816604,
43,87,0.0012731233146041632,
44,89,0.0012171977432444692,
45,91,0.0012772465124726295,
46,93,0.0012733547482639551,
47,95,0.0015475446125492454,
48,97,0.0012521714670583606,
49,99,,0.0036098994314670563
49,99,0.0012824719306081533,
50,101,0.0013168769655749202,
51,103,0.0014743998181074858,
52,105,0.001486137043684721,
53,107,0.0013614152558147907,
54,109,0.0013630535686388612,
55,111,0.0011162328300997615,
56,113,0.0011466979049146175,
57,115,0.0012427077163010836,
58,117,0.0012971844989806414,
59,119,,0.002821518573909998
59,119,0.0012958600418642163,
60,121,0.0012620810884982347,
61,123,0.001102804089896381,
62,125,0.0012725249398499727,
63,127,0.0011861708480864763,
64,129,0.0012265925761312246,
65,131,0.0012673728633672,
66,133,0.0011744591174647212,
67,135,0.0012996599543839693,
68,137,0.0011111669009551406,
69,139,,0.0024566655047237873
69,139,0.0009903418831527233,
70,141,0.0010072453878819942,
71,143,0.0009450187790207565,
72,145,0.0010189834283664823,
73,147,0.000991334323771298,
74,149,0.0009418933768756688,
75,151,0.0011029994348064065,
76,153,0.0008592969970777631,
77,155,0.0009205025853589177,
78,157,0.0009089091909117997,
79,159,,0.0018978269072249532
79,159,0.0009001845610328019,
80,161,0.0009378836839459836,
81,163,0.0010440387995913625,
82,165,0.0009726239950396121,
83,167,0.0009061875753104687,
84,169,0.0008137295953929424,
85,171,0.0006795190856792033,
86,173,0.0009338237578049302,
87,175,0.0007599981618113816,
88,177,0.000716839567758143,
89,179,,0.0010063203517347574
89,179,0.0008911468321457505,
90,181,0.0007114743930287659,
91,183,0.0006392985815182328,
92,185,0.0007672450738027692,
93,187,0.0007194125792011619,
94,189,0.0006979824393056333,
95,191,0.0008694420102983713,
96,193,0.0007311134249903262,
97,195,0.0008161102887243032,
98,197,0.0006306946743279696,
99,199,,0.0006278412183746696
99,199,0.0006436108960770071,
100,201,0.0007285997271537781,
101,203,0.0006836876273155212,
102,205,0.0006756898364983499,
103,207,0.0006188575644046068,
104,209,0.0006073014810681343,
105,211,0.0006058894214220345,
106,213,0.0006217980408109725,
107,215,0.0006276735803112388,
108,217,0.0007100546499714255,
109,219,,0.0005432211910374463
109,219,0.0006315336213447154,
110,221,0.0006560928886756301,
111,223,0.0006898234132677317,
112,225,0.0007128790020942688,
113,227,0.0006838366389274597,
114,229,0.000530384888406843,
115,231,0.000526237825397402,
116,233,0.0006219816277734935,
117,235,0.0006785001023672521,
118,237,0.0006668827845714986,
119,239,,0.000481059483718127
119,239,0.0006605508970096707,
120,241,0.0007451193523593247,
121,243,0.0007534394972026348,
122,245,0.0007264399318955839,
123,247,0.0007362806936725974,
124,249,0.0006472431705333292,
125,251,0.0006483361939899623,
126,253,0.0006638248451054096,
127,255,0.0007287999615073204,
128,257,0.000693773094099015,
129,259,,0.0006084401975385845
129,259,0.0006599462940357625,
130,261,0.0006603740621358156,
131,263,0.0006924300687387586,
132,265,0.0006951370160095394,
133,267,0.0007317166309803724,
134,269,0.0005655793356709182,
135,271,0.0006377164390869439,
136,273,0.0006697464268654585,
137,275,0.0005509840557351708,
138,277,0.0005752704455517232,
139,279,,0.0005238904850557446
139,279,0.0007228213944472373,
140,281,0.0006228674319572747,
141,283,0.0007021292694844306,
142,285,0.0005791762960143387,
143,287,0.0006967234658077359,
144,289,0.0006273804465308785,
145,291,0.0008033891208469868,
146,293,0.0007283645682036877,
147,295,0.0007362455944530666,
148,297,0.0007772556855343282,
149,299,,0.0004654807271435857
149,299,0.0007717973203398287,
150,301,0.0008489437168464065,
151,303,0.0007081305957399309,
152,305,0.0006718027871102095,
153,307,0.000582971319090575,
154,309,0.0006911198724992573,
155,311,0.0008385612745769322,
156,313,0.0007068747654557228,
157,315,0.000645497115328908,
158,317,0.0007179636158980429,
159,319,,0.0006331662880256772
159,319,0.0008508975734002888,
160,321,0.0007369171362370253,
161,323,0.000747608719393611,
162,325,0.0007279163110069931,
163,327,0.0007034432492218912,
164,329,0.000627224741037935,
165,331,0.0007514028111472726,
166,333,0.0007949715363793075,
167,335,0.0008578670094721019,
168,337,0.000598932383581996,
169,339,,0.0004846133815590292
169,339,0.0007539836806245148,
170,341,0.0006541857146658003,
171,343,0.0006354685174301267,
172,345,0.0007985959528014064,
173,347,0.000683046702761203,
174,349,0.0006757750525139272,
175,351,0.0007507866248488426,
176,353,0.0007633708883076906,
177,355,0.0007470512646250427,
178,357,0.0007349535007961094,
179,359,,0.0004765933845192194
179,359,0.0006613873410969973,
180,361,0.0007654014625586569,
181,363,0.000607637339271605,
182,365,0.0006499431328848004,
183,367,0.000609839684329927,
184,369,0.0006687858258374035,
185,371,0.0007268697372637689,
186,373,0.0007731018704362214,
187,375,0.0008212245302274823,
188,377,0.0007418924360536039,
189,379,,0.0005192126263864338
189,379,0.0006881754379719496,
190,381,0.0006887002964504063,
191,383,0.0007516380283050239,
192,385,0.0007752219680696726,
193,387,0.0007924566161818802,
194,389,0.0006721174577251077,
195,391,0.0006598589243367314,
196,393,0.0006824424490332603,
197,395,0.0005826058331876993,
198,397,0.0005759585765190423,
199,399,,0.00046864760224707425
199,399,0.0006302809342741966,
