epoch,step,train_loss,val_loss
0,11,0.003298107534646988,
1,23,0.0014911473263055086,
2,35,0.0013107486302033067,
3,47,0.0012528831139206886,
4,59,0.0011533998185768723,
5,71,0.0012138121528550982,
6,83,0.0007997789070941508,
7,95,0.00034505975781939924,
8,107,0.00015387321764137596,
9,119,,8.423755934927613e-05
9,119,0.0002564095484558493,
10,131,0.0002333681914024055,
11,143,0.00029627198819071054,
12,155,0.00033740352955646813,
13,167,6.93935580784455e-05,
14,179,0.00017148122424259782,
15,191,0.00024898737319745123,
16,203,8.727218664716929e-05,
17,215,0.00010458390897838399,
18,227,8.540695125702769e-05,
19,239,,8.358738705283031e-05
19,239,0.00011616257688729092,
20,251,0.00016568366845604032,
21,263,0.00023494836932513863,
22,275,0.00014067489246372133,
23,287,0.0002172521926695481,
24,299,0.0002295370795764029,
25,311,9.872655209619552e-05,
26,323,0.00022435581195168197,
27,335,8.264070493169129e-05,
28,347,0.00030928701744414866,
29,359,,7.208068564068526e-05
29,359,0.00010096345067722723,
30,371,8.478674135403708e-05,
31,383,0.00020884088007733226,
32,395,0.0001722132001304999,
33,407,9.410038910573348e-05,
34,419,0.00012035895633744076,
35,431,0.00022721329878550023,
36,443,0.00023501984833274037,
37,455,6.583976210094988e-05,
38,467,7.402370101772249e-05,
39,479,,7.546591950813308e-05
39,479,9.27940709516406e-05,
40,491,8.119837730191648e-05,
41,503,6.81589444866404e-05,
42,515,8.253675332525745e-05,
43,527,0.0002569951757322997,
44,539,0.00017197879788000137,
45,551,0.00020367834076751024,
46,563,8.254697604570538e-05,
47,575,8.745469676796347e-05,
48,587,0.00019575923215597868,
49,599,,7.057666516629979e-05
49,599,0.00010014940198743716,
50,611,0.00022918128524906933,
51,623,0.00013418261369224638,
52,635,0.0002198808069806546,
53,647,8.215985144488513e-05,
54,659,0.00021638044563587755,
55,671,8.048073505051434e-05,
56,683,0.00012844268348999321,
57,695,0.00010427974484628066,
58,707,0.0001320381270488724,
59,719,,7.607699808431789e-05
59,719,7.574126357212663e-05,
60,731,0.0001775157725205645,
61,743,0.0002402231766609475,
62,755,0.00010800690506584942,
63,767,0.00023000726650934666,
64,779,0.0002476357331033796,
65,791,7.69418038544245e-05,
66,803,6.96864808560349e-05,
67,815,7.125385309336707e-05,
68,827,0.00023188540944829583,
69,839,,9.555607539368793e-05
69,839,0.00011408502177800983,
70,851,0.00010409906826680526,
71,863,6.231250881683081e-05,
72,875,9.448341734241694e-05,
73,887,0.0001183871427201666,
