epoch,step,train_loss,val_loss
0,1,0.054167214781045914,
1,3,0.014360243454575539,
2,5,0.002534097759053111,
3,7,0.00845405925065279,
4,9,0.007473768666386604,
5,11,0.004001759923994541,
6,13,0.0023474565241485834,
7,15,0.0024476354010403156,
8,17,0.0023599271662533283,
9,19,,0.0012438921257853508
9,19,0.0029155577067285776,
10,21,0.002231112914159894,
11,23,0.002947022905573249,
12,25,0.0023239378351718187,
13,27,0.0018804193241521716,
14,29,0.0020444421097636223,
15,31,0.0019712906796485186,
16,33,0.0023929995950311422,
17,35,0.002124004764482379,
18,37,0.0018777796067297459,
19,39,,0.0011130365310236812
19,39,0.001771191251464188,
20,41,0.0019488768884912133,
21,43,0.0020878503564745188,
22,45,0.0018078034045174718,
23,47,0.0017711499240249395,
24,49,0.002055926714092493,
25,51,0.0019358635181561112,
26,53,0.0021404719445854425,
27,55,0.0019849517848342657,
28,57,0.0018127390649169683,
29,59,,0.0012700260849669576
29,59,0.0019028226379305124,
30,61,0.0019414109410718083,
31,63,0.0019170199520885944,
32,65,0.0020495601929724216,
33,67,0.0021650155540555716,
34,69,0.0018114954000338912,
35,71,0.0019032828276976943,
36,73,0.0019666883163154125,
37,75,0.002223977353423834,
38,77,0.0023851816076785326,
39,79,,0.0012722729006782174
39,79,0.0019543771632015705,
40,81,0.002144790953025222,
41,83,0.0020505553111433983,
42,85,0.002110200235620141,
43,87,0.002087861532345414,
44,89,0.0017354966839775443,
45,91,0.001769582973793149,
46,93,0.0020514349453151226,
47,95,0.0020797792822122574,
48,97,0.0020019698422402143,
49,99,,0.0012411290081217885
49,99,0.0020816726610064507,
50,101,0.0018742833053693175,
51,103,0.0017674150876700878,
52,105,0.0021344884298741817,
53,107,0.0023117607925087214,
54,109,0.0021551537793129683,
55,111,0.00208686082623899,
56,113,0.0017192502273246646,
57,115,0.0021764500997960567,
58,117,0.0026617362163960934,
59,119,,0.0012511652894318104
59,119,0.002044439082965255,
60,121,0.0015739061636850238,
61,123,0.0020335176959633827,
62,125,0.0020622240845113993,
63,127,0.002212366322055459,
64,129,0.0019509352277964354,
65,131,0.0019699817057698965,
66,133,0.0019115869654342532,
67,135,0.001639869762584567,
68,137,0.0017084538703784347,
69,139,,0.0012485715560615063
69,139,0.0020658771973103285,
70,141,0.0023854172322899103,
71,143,0.002000324195250869,
72,145,0.002253331243991852,
73,147,0.0022785416804254055,
74,149,0.0016252187779173255,
75,151,0.0021159208845347166,
76,153,0.002397567965090275,
77,155,0.002122053410857916,
78,157,0.0022423998452723026,
79,159,,0.001218967605382204
79,159,0.0023256922140717506,
80,161,0.0016312467632815242,
81,163,0.0018608967075124383,
82,165,0.002022775588557124,
83,167,0.002338852733373642,
84,169,0.002765350043773651,
85,171,0.0019399033626541495,
86,173,0.0021686884574592113,
87,175,0.0021168971434235573,
88,177,0.001682523638010025,
89,179,,0.0012058016145601869
89,179,0.0022571797017008066,
90,181,0.0022188201546669006,
91,183,0.0021105429623275995,
92,185,0.0022339224815368652,
93,187,0.0019359698053449392,
94,189,0.0016612206818535924,
95,191,0.00215076538734138,
96,193,0.0018126857466995716,
97,195,0.0016092134173959494,
98,197,0.001751852105371654,
99,199,,0.0011172520462423563
99,199,0.0018440427957102656,
100,201,0.002145020756870508,
101,203,0.002318308223038912,
102,205,0.0014805704122409225,
103,207,0.0017136207316070795,
104,209,0.0016266226302832365,
105,211,0.0017252482939511538,
106,213,0.0016715101664885879,
