epoch,step,train_loss,val_loss
0,11,0.0032958725932985544,
1,23,0.0014663300244137645,
2,35,0.0012903459137305617,
3,47,0.0012158236932009459,
4,59,0.0006098797894082963,
5,71,0.00041322954348288476,
6,83,0.00021752850443590432,
7,95,0.00019600210362114012,
8,107,0.00011292450653854758,
9,119,,9.120939648710191e-05
9,119,0.00024247686087619513,
10,131,0.0002343517408007756,
11,143,0.00032106059370562434,
12,155,0.0003488444199319929,
13,167,7.678414112888277e-05,
14,179,0.00019208098819945008,
15,191,0.0002774278400465846,
16,203,0.00010874264262383804,
17,215,0.00010398962331237271,
18,227,7.209915202111006e-05,
19,239,,7.451263081748039e-05
19,239,0.00011369799904059619,
20,251,0.00017428126011509448,
21,263,0.00023185090685728937,
22,275,0.00014585480676032603,
23,287,0.00022875983268022537,
24,299,0.0002306599053554237,
25,311,9.304423292633146e-05,
26,323,0.00021891364303883165,
27,335,8.808157872408628e-05,
28,347,0.00031162527739070356,
29,359,,6.608587136724964e-05
29,359,9.657099872129038e-05,
30,371,8.018926746444777e-05,
31,383,0.0001889766426756978,
32,395,0.00017737693269737065,
33,407,9.871598740573972e-05,
34,419,0.00010437348100822419,
35,431,0.00022043604985810816,
36,443,0.00023214997781906277,
37,455,9.241473162546754e-05,
38,467,8.718803292140365e-05,
39,479,,7.111771265044808e-05
39,479,9.651038271840662e-05,
40,491,8.531608909834176e-05,
41,503,5.497428719536401e-05,
42,515,6.620406929869205e-05,
43,527,0.00023855202016420662,
44,539,0.0001552064495626837,
45,551,0.00018467381596565247,
46,563,6.448291969718412e-05,
47,575,6.369799666572362e-05,
48,587,0.0001840415789047256,
49,599,,5.6496493925806135e-05
49,599,8.21572684799321e-05,
50,611,0.00021484184253495187,
51,623,0.0001250080531463027,
52,635,0.00020493287593126297,
53,647,6.582326022908092e-05,
54,659,0.00020779597980435938,
55,671,5.208507718634792e-05,
56,683,0.00011105232260888442,
57,695,7.227142486954108e-05,
58,707,0.00011911545880138874,
59,719,,5.150177457835525e-05
59,719,5.9374953707447276e-05,
60,731,0.000156754904310219,
61,743,0.00021388521417975426,
62,755,7.608229498146102e-05,
63,767,0.00021696762996725738,
64,779,0.00021406807354651392,
65,791,5.688547025783919e-05,
66,803,6.70791559969075e-05,
67,815,7.446712697856128e-05,
68,827,0.00022212234034668654,
69,839,,6.628605478908867e-05
69,839,7.468279363820329e-05,
70,851,7.410712714772671e-05,
71,863,5.1154209359083325e-05,
72,875,7.274343079188839e-05,
73,887,0.00013349148503039032,
74,899,0.00024190623662434518,
75,911,0.0001885057135950774,
76,923,0.00025944135268218815,
77,935,8.261662151198834e-05,
78,947,6.833561201347038e-05,
79,959,,5.677123772329651e-05
79,959,5.9093712479807436e-05,
80,971,6.172734720166773e-05,
81,983,0.000248737953370437,
82,995,7.432963320752606e-05,
83,1007,9.152130951406434e-05,
84,1019,4.957188502885401e-05,
85,1031,6.961284088902175e-05,
86,1043,8.846569107845426e-05,
87,1055,5.857258292962797e-05,
88,1067,4.1718401917023584e-05,
89,1079,,6.21889194007963e-05
89,1079,0.0003016856499016285,
90,1091,0.0001998119114432484,
91,1103,0.00010043866495834664,
92,1115,5.5691551096970215e-05,
93,1127,0.0001201101767946966,
94,1139,0.00019559937936719507,
95,1151,0.0001472123694838956,
96,1163,0.0003149569092784077,
97,1175,0.00012409871851559728,
98,1187,6.302674592006952e-05,
99,1199,,5.2058683650102466e-05
99,1199,9.653439337853342e-05,
100,1211,6.980117177590728e-05,
101,1223,0.00021218875190243125,
102,1235,5.044926001573913e-05,
103,1247,0.00014749201363883913,
104,1259,0.00010625134746078402,
105,1271,0.0001162573680630885,
106,1283,9.570854308549315e-05,
107,1295,8.258552406914532e-05,
108,1307,0.00030138881993480027,
109,1319,,6.467125058406964e-05
109,1319,0.0002446614671498537,
110,1331,8.563104347558692e-05,
111,1343,0.00015354248171206564,
112,1355,9.018087439471856e-05,
113,1367,0.00014092128549236804,
114,1379,6.61338708596304e-05,
115,1391,6.810542254243046e-05,
116,1403,5.875711576663889e-05,
117,1415,0.00014013882901053876,
118,1427,0.00018889036437030882,
119,1439,,6.431846850318834e-05
119,1439,0.00024891080101951957,
120,1451,0.00022129606804810464,
121,1463,0.00012013275409117341,
122,1475,0.00022291809727903455,
123,1487,0.00017050687165465206,
124,1499,0.0001838550961110741,
125,1511,0.0001185095970868133,
126,1523,0.0001457180769648403,
127,1535,9.584836516296491e-05,
128,1547,0.00020673383551184088,
129,1559,,6.946567737031728e-05
129,1559,0.00020238623255863786,
130,1571,6.609952833969146e-05,
131,1583,8.047295705182478e-05,
132,1595,0.0002227574004791677,
133,1607,0.00014782848302274942,
134,1619,9.593006689101458e-05,
135,1631,7.02821635059081e-05,
136,1643,0.00013042098726145923,
137,1655,0.000149011320900172,
138,1667,7.504145469283685e-05,
139,1679,,5.731865530833602e-05
139,1679,8.643072942504659e-05,
140,1691,6.629064591834322e-05,
141,1703,9.480782318860292e-05,
142,1715,0.00010790025407914072,
143,1727,7.510353316320106e-05,
144,1739,6.22615625616163e-05,
145,1751,7.566436397610232e-05,
146,1763,6.01026949880179e-05,
147,1775,9.226944530382752e-05,
148,1787,0.00014393693709280342,
149,1799,,5.381494338507764e-05
149,1799,0.00021873503283131868,
150,1811,6.831756036262959e-05,
151,1823,7.780233136145398e-05,
152,1835,7.874000584706664e-05,
153,1847,0.0002482517738826573,
154,1859,5.80704327148851e-05,
155,1871,0.0002796952030621469,
156,1883,5.46194460184779e-05,
157,1895,4.7616798838134855e-05,
158,1907,0.00023779706680215895,
159,1919,,6.824209413025528e-05
159,1919,9.926995699061081e-05,
160,1931,6.933970871614292e-05,
161,1943,0.00019613724725786597,
162,1955,0.0002526765747461468,
163,1967,5.929831968387589e-05,
164,1979,7.729866774752736e-05,
