epoch,step,train_loss,val_loss
0,11,0.0045620170421898365,
1,23,0.001446642680093646,
2,35,0.0015712406020611525,
3,47,0.0010943700326606631,
4,59,0.0011557666584849358,
5,71,0.0013564006658270955,
6,83,0.000700362550560385,
7,95,0.00026381260249763727,
8,107,0.000197876404854469,
9,119,,0.00011815082689281553
9,119,0.00015731096209492534,
10,131,0.00020715181017294526,
11,143,0.00027303534443490207,
12,155,0.00017082830891013145,
13,167,0.00024382765695918351,
14,179,0.00025589248980395496,
15,191,0.0001228211767738685,
16,203,0.0002447637089062482,
17,215,0.00011512253695400432,
18,227,0.00032382545759901404,
19,239,,9.61454861680977e-05
19,239,0.00013083363592159003,
20,251,0.00010591161117190495,
21,263,0.00021176903101149946,
22,275,0.00018653171719051898,
23,287,0.00012039229477522895,
24,299,0.00013559999933931977,
25,311,0.00024280798970721662,
26,323,0.00025618926156312227,
27,335,9.844910528045148e-05,
28,347,0.00010449642286403105,
29,359,,8.707970118848607e-05
29,359,0.00013664216385222971,
30,371,0.00011718918540282175,
31,383,0.0001037383044604212,
32,395,0.00013040541671216488,
33,407,0.00029468376305885613,
34,419,0.00018803132115863264,
35,431,0.0002234990242868662,
36,443,9.303500701207668e-05,
37,455,9.065613994607702e-05,
38,467,0.0002068476751446724,
39,479,,8.581605652580038e-05
39,479,0.0001190764523926191,
40,491,0.00023973616771399975,
41,503,0.00016189792950171977,
42,515,0.00022689557226840407,
43,527,9.171316196443513e-05,
44,539,0.0002247197990072891,
45,551,7.642874697921798e-05,
46,563,0.0001210220652865246,
47,575,9.894136746879667e-05,
48,587,0.00014974208897911012,
49,599,,9.446714102523401e-05
49,599,9.504277113592252e-05,
50,611,0.00017428553837817162,
51,623,0.00024727292475290596,
52,635,0.00011710781109286472,
53,647,0.00023117911769077182,
54,659,0.0002486180164851248,
55,671,7.97479078755714e-05,
56,683,7.557921344414353e-05,
57,695,8.908694871934131e-05,
58,707,0.00022814696421846747,
59,719,,9.52430855249986e-05
59,719,0.00010888088581850752,
60,731,8.922115375753492e-05,
61,743,6.984990614000708e-05,
62,755,8.859069203026593e-05,
63,767,0.000121758617751766,
64,779,0.00023560681438539177,
65,791,0.00019832405087072402,
66,803,0.00026999248075298965,
67,815,8.820929360808805e-05,
68,827,0.0001051076760631986,
69,839,,8.092495409073308e-05
69,839,7.365774945355952e-05,
70,851,8.236688154283911e-05,
71,863,0.0002855552011169493,
72,875,0.00013241462875157595,
73,887,0.00015590043039992452,
74,899,9.048021456692368e-05,
75,911,9.695604967419058e-05,
76,923,0.00010442441998748109,
77,935,6.089815724408254e-05,
78,947,4.773828914039768e-05,
79,959,,8.595769759267569e-05
79,959,0.00032889374415390193,
80,971,0.0002226843498647213,
81,983,0.00010284817108185962,
82,995,5.44991999049671e-05,
83,1007,0.00013740334543399513,
84,1019,0.00021654783631674945,
85,1031,0.0001896534231491387,
86,1043,0.0003719485830515623,
87,1055,0.00012454966781660914,
88,1067,8.577397238695994e-05,
89,1079,,6.80997982271947e-05
89,1079,0.00011036017531296238,
90,1091,7.927209662739187e-05,
91,1103,0.00022669852478429675,
92,1115,5.986780524835922e-05,
93,1127,0.00016041385242715478,
94,1139,0.00010309702338417992,
95,1151,0.00012207352847326547,
96,1163,0.00011230896780034527,
97,1175,8.649297524243593e-05,
98,1187,0.0003168868424836546,
99,1199,,8.710299880476668e-05
99,1199,0.00025157089112326503,
100,1211,9.265942935599014e-05,
101,1223,0.00016696337843313813,
102,1235,9.404566662851721e-05,
103,1247,0.00016660754045005888,
104,1259,0.00012055956176482141,
105,1271,7.518375787185505e-05,
106,1283,7.819700113032013e-05,
107,1295,0.0001548094005556777,
108,1307,0.00020271807443350554,
109,1319,,6.890005170134827e-05
109,1319,0.00025827286299318075,
110,1331,0.00023987983877304941,
111,1343,0.00012195669114589691,
112,1355,0.0002168816135963425,
113,1367,0.0001726106129353866,
114,1379,0.00018169591203331947,
115,1391,0.00013737437257077545,
116,1403,0.00013542582746595144,
117,1415,0.00012287707068026066,
118,1427,0.00021689005370717496,
119,1439,,6.872794619994238e-05
119,1439,0.0002446915896143764,
120,1451,8.698144665686414e-05,
121,1463,0.0001329430378973484,
122,1475,0.0003020248841494322,
123,1487,0.00018014179659076035,
124,1499,0.00010745713370852172,
125,1511,6.531873805215582e-05,
126,1523,0.00010972377640428022,
127,1535,0.00015691760927438736,
128,1547,9.386646706843749e-05,
129,1559,,8.647114009363577e-05
129,1559,0.0001021872740238905,
130,1571,7.102133531589061e-05,
131,1583,0.00010574875341262668,
132,1595,0.00012350834731478244,
133,1607,9.470745135331526e-05,
134,1619,0.00010558048234088346,
135,1631,9.654600580688566e-05,
136,1643,7.28712257114239e-05,
137,1655,9.351305197924376e-05,
138,1667,0.0001617239904589951,
139,1679,,5.9416059229988605e-05
139,1679,0.00021957678836770356,
140,1691,7.186010043369606e-05,
141,1703,9.039242286235094e-05,
