epoch,step,train_loss,val_loss
0,47,0.0021232259459793568,
1,95,0.0011898912489414215,
2,143,0.000953405222389847,
3,191,0.0003498863661661744,
4,239,0.00023453781614080071,
5,287,0.0002211085520684719,
6,335,0.0001967947609955445,
7,383,0.00018867035396397114,
8,431,0.00018267196719534695,
9,479,,8.165302278939635e-05
9,479,0.00017759496404323727,
10,527,0.00017817574553191662,
11,575,0.00016603442782070488,
12,623,0.0001789296802598983,
13,671,0.00016129309369716793,
14,719,0.00016855531430337578,
15,767,0.00016019043687265366,
16,815,0.00016206207510549575,
17,863,0.00016691013297531754,
18,911,0.00016553209570702165,
19,959,,7.51116022001952e-05
19,959,0.00016266247257590294,
20,1007,0.0001602794072823599,
21,1055,0.00015708766295574605,
22,1103,0.00015608496323693544,
23,1151,0.00015818388783372939,
24,1199,0.00015794385399203748,
25,1247,0.0001593544875504449,
26,1295,0.00016039531328715384,
27,1343,0.00016587293066550046,
28,1391,0.00015758226800244302,
29,1439,,0.00011942633864236996
29,1439,0.00015909955254755914,
30,1487,0.0001582637632964179,
31,1535,0.00016042029892560095,
32,1583,0.00016811437672004104,
33,1631,0.0001549288717797026,
34,1679,0.00015714198525529355,
35,1727,0.00015689380234107375,
36,1775,0.0001702292647678405,
37,1823,0.00015871544019319117,
38,1871,0.00014997630205471069,
39,1919,,6.166871753521264e-05
39,1919,0.0001563076366437599,
40,1967,0.00015427493781317025,
41,2015,0.00015089839871507138,
42,2063,0.00015051104128360748,
43,2111,0.0001723801833577454,
44,2159,0.00015658930351492018,
45,2207,0.00015469978097826242,
46,2255,0.00015004655870143324,
47,2303,0.00015930910012684762,
48,2351,0.0001474659366067499,
49,2399,,6.697760545648634e-05
49,2399,0.0001542628015158698,
50,2447,0.0001469739363528788,
51,2495,0.00014930657926015556,
52,2543,0.0001539133081678301,
53,2591,0.00014957680832594633,
54,2639,0.00015089826774783432,
55,2687,0.00014665063645225018,
56,2735,0.00015338951197918504,
57,2783,0.0001555610215291381,
58,2831,0.00014135625679045916,
59,2879,,5.8331690524937585e-05
59,2879,0.00014789080887567252,
60,2927,0.00014285843644756824,
61,2975,0.0001552601024741307,
62,3023,0.00014908531738910824,
63,3071,0.00014172594819683582,
64,3119,0.00014128585462458432,
65,3167,0.0001369583624182269,
66,3215,0.00013922262587584555,
67,3263,0.0001362300245091319,
68,3311,0.00013921729987487197,
69,3359,,5.365358083508909e-05
69,3359,0.00013805217167828232,
70,3407,0.00014245326747186482,
71,3455,0.00013755330292042345,
72,3503,0.000140299933264032,
73,3551,0.0001520091318525374,
74,3599,0.00014258532610256225,
75,3647,0.0001368970551993698,
76,3695,0.00013847052468918264,
77,3743,0.00013664658763445914,
78,3791,0.00014015183842275292,
79,3839,,9.385044540977105e-05
79,3839,0.00013830613170284778,
80,3887,0.00013917285832576454,
81,3935,0.00013123596727382392,
82,3983,0.00013002712512388825,
83,4031,0.00013241598207969218,
84,4079,0.00013934158778283745,
85,4127,0.0001369639066979289,
86,4175,0.00013374436821322888,
87,4223,0.00013586254499386996,
88,4271,0.00013411042164079845,
89,4319,,7.811117393430322e-05
89,4319,0.0001357572036795318,
90,4367,0.0001398077729390934,
91,4415,0.00013162512914277613,
92,4463,0.00012947729555889964,
93,4511,0.00013140150986146182,
94,4559,0.00012890396465081722,
95,4607,0.00013663207937497646,
96,4655,0.00013337930431589484,
97,4703,0.00013132432650309056,
98,4751,0.0001294709654757753,
99,4799,,4.697420445154421e-05
99,4799,0.00013003322237636894,
100,4847,0.00012748196604661644,
101,4895,0.00013955400208942592,
102,4943,0.00014895852655172348,
103,4991,0.00013771992234978825,
104,5039,0.00012971182877663523,
105,5087,0.00013337063137441874,
106,5135,0.0001299957075389102,
107,5183,0.00012807128950953484,
108,5231,0.0001327618956565857,
109,5279,,7.632789493072778e-05
109,5279,0.00013139356451574713,
110,5327,0.0001299371651839465,
111,5375,0.00013195975043345243,
112,5423,0.00012749976303894073,
113,5471,0.00013417839363683015,
114,5519,0.0001299837458645925,
115,5567,0.00012649930431507528,
116,5615,0.0001297773269470781,
117,5663,0.00012795253132935613,
118,5711,0.00013107535778544843,
119,5759,,5.297178722685203e-05
119,5759,0.00012533075641840696,
120,5807,0.0001326037454418838,
121,5855,0.00012955613783560693,
122,5903,0.00012599457113537937,
123,5951,0.0001266131439479068,
124,5999,0.0001272497174795717,
125,6047,0.0001374419080093503,
126,6095,0.00013006564404349774,
127,6143,0.00012882309965789318,
128,6191,0.0001315605331910774,
129,6239,,5.0260314310435206e-05
129,6239,0.00012920935114379972,
130,6287,0.00012895093823317438,
131,6335,0.00012641926878131926,
132,6383,0.00012510083615779877,
133,6431,0.0001282665180042386,
134,6479,0.00012744507694151253,
135,6527,0.00012698167120106518,
136,6575,0.0001256285613635555,
137,6623,0.00014084494614508003,
138,6671,0.0001366742217214778,
139,6719,,5.2825685997959226e-05
139,6719,0.00012475793482735753,
140,6767,0.00012386743037495762,
141,6815,0.00012348347809165716,
142,6863,0.00012644533126149327,
143,6911,0.0001302691816817969,
144,6959,0.00013585720444098115,
145,7007,0.00012845121091231704,
146,7055,0.00012699654325842857,
147,7103,0.00012568169040605426,
148,7151,0.00013681263953913003,
149,7199,,5.549211346078664e-05
149,7199,0.0001274579408345744,
150,7247,0.00012804112338926643,
151,7295,0.0001255243842024356,
152,7343,0.00013250972551759332,
153,7391,0.0001393227285007015,
154,7439,0.00012496289855334908,
155,7487,0.00013060863420832902,
156,7535,0.0001267611514776945,
157,7583,0.00013352198584470898,
158,7631,0.00013787260104436427,
159,7679,,4.543867544271052e-05
159,7679,0.00013275934907142073,
160,7727,0.00012888506171293557,
161,7775,0.0001245463645318523,
162,7823,0.00013317351113073528,
163,7871,0.00012575808796100318,
164,7919,0.00012641608191188425,
165,7967,0.0001272997906198725,
166,8015,0.00012156166485510767,
167,8063,0.0001241203281097114,
168,8111,0.0001263591693714261,
169,8159,,5.2728944865521044e-05
169,8159,0.00012704035907518119,
170,8207,0.0001236459647770971,
171,8255,0.00012624244845937937,
172,8303,0.00012561428593471646,
173,8351,0.0001220850390382111,
174,8399,0.00012407074973452836,
175,8447,0.0001293633395107463,
176,8495,0.0001313450193265453,
177,8543,0.00012764192069880664,
178,8591,0.00013004668289795518,
179,8639,,4.5060569391353056e-05
179,8639,0.00012999578029848635,
180,8687,0.00012295485066715628,
181,8735,0.0001254019298357889,
182,8783,0.00012388036702759564,
183,8831,0.0001271313667530194,
184,8879,0.0001256743271369487,
185,8927,0.00012415334640536457,
186,8975,0.0001302352175116539,
187,9023,0.00012998685997445136,
188,9071,0.00012732278264593333,
189,9119,,5.0558068323880434e-05
189,9119,0.00012598234752658755,
190,9167,0.00012824249279219657,
191,9215,0.00012716682977043092,
192,9263,0.0001219748446601443,
193,9311,0.0001235750096384436,
194,9359,0.0001218708130181767,
195,9407,0.00012100445746909827,
